"wd_id","status","variable","value_old","value_new"
"Q2338605","NEWvalue","name_pl","","Kaduna"
"Q2338605","MODvalue","name_pt","Kaduna","Rio Kaduna"
"Q2338605","MODvalue","name_ru","Rio Kaduna","Кадуна"
"Q2338605","DELvalue","name_sv","Кадуна",""
"Q2338605","NEWvalue","name_tr","","Kaduna Nehri"
"Q2338605","DELvalue","name_vi","Kaduna Nehri",""
"Q2338605","NEWvalue","name_zh","","卡杜納河"
"Q595037","MODvalue","name_es","Ouémé River","Ouémé"
"Q595037","DELvalue","name_el","Ouémé",""
"Q595037","NEWvalue","name_hu","","Ouémé"
"Q595037","DELvalue","name_id","Ouémé",""
"Q595037","NEWvalue","name_it","","Fiume Ouémé"
"Q595037","DELvalue","name_ja","Fiume Ouémé",""
"Q595037","NEWvalue","name_nl","","Ouémé"
"Q595037","MODvalue","name_pl","Ouémé River","Ouémé"
"Q595037","DELvalue","name_pt","Ouémé",""
"Q595037","NEWvalue","name_ru","","Веме"
"Q595037","DELvalue","name_sv","Веме",""
"Q595037","NEWvalue","name_zh","","韋梅河"
"Q595037","MODvalue","name_es","Ouémé River","Ouémé"
"Q595037","DELvalue","name_el","Ouémé",""
"Q595037","NEWvalue","name_hu","","Ouémé"
"Q595037","DELvalue","name_id","Ouémé",""
"Q595037","NEWvalue","name_it","","Fiume Ouémé"
"Q595037","DELvalue","name_ja","Fiume Ouémé",""
"Q595037","NEWvalue","name_nl","","Ouémé"
"Q595037","MODvalue","name_pl","Ouémé River","Ouémé"
"Q595037","DELvalue","name_pt","Ouémé",""
"Q595037","NEWvalue","name_ru","","Веме"
"Q595037","DELvalue","name_sv","Веме",""
"Q595037","NEWvalue","name_zh","","韋梅河"
"Q595037","MODvalue","name_es","Ouémé River","Ouémé"
"Q595037","DELvalue","name_el","Ouémé",""
"Q595037","NEWvalue","name_hu","","Ouémé"
"Q595037","DELvalue","name_id","Ouémé",""
"Q595037","NEWvalue","name_it","","Fiume Ouémé"
"Q595037","DELvalue","name_ja","Fiume Ouémé",""
"Q595037","NEWvalue","name_nl","","Ouémé"
"Q595037","MODvalue","name_pl","Ouémé River","Ouémé"
"Q595037","DELvalue","name_pt","Ouémé",""
"Q595037","NEWvalue","name_ru","","Веме"
"Q595037","DELvalue","name_sv","Веме",""
"Q595037","NEWvalue","name_zh","","韋梅河"
"Q595037","MODvalue","name_es","Ouémé River","Ouémé"
"Q595037","DELvalue","name_el","Ouémé",""
"Q595037","NEWvalue","name_hu","","Ouémé"
"Q595037","DELvalue","name_id","Ouémé",""
"Q595037","NEWvalue","name_it","","Fiume Ouémé"
"Q595037","DELvalue","name_ja","Fiume Ouémé",""
"Q595037","NEWvalue","name_nl","","Ouémé"
"Q595037","MODvalue","name_pl","Ouémé River","Ouémé"
"Q595037","DELvalue","name_pt","Ouémé",""
"Q595037","NEWvalue","name_ru","","Веме"
"Q595037","DELvalue","name_sv","Веме",""
"Q595037","NEWvalue","name_zh","","韋梅河"
"Q595037","MODvalue","name_es","Ouémé River","Ouémé"
"Q595037","DELvalue","name_el","Ouémé",""
"Q595037","NEWvalue","name_hu","","Ouémé"
"Q595037","DELvalue","name_id","Ouémé",""
"Q595037","NEWvalue","name_it","","Fiume Ouémé"
"Q595037","DELvalue","name_ja","Fiume Ouémé",""
"Q595037","NEWvalue","name_nl","","Ouémé"
"Q595037","MODvalue","name_pl","Ouémé River","Ouémé"
"Q595037","DELvalue","name_pt","Ouémé",""
"Q595037","NEWvalue","name_ru","","Веме"
"Q595037","DELvalue","name_sv","Веме",""
"Q595037","NEWvalue","name_zh","","韋梅河"
"Q595037","MODvalue","name_es","Ouémé River","Ouémé"
"Q595037","DELvalue","name_el","Ouémé",""
"Q595037","NEWvalue","name_hu","","Ouémé"
"Q595037","DELvalue","name_id","Ouémé",""
"Q595037","NEWvalue","name_it","","Fiume Ouémé"
"Q595037","DELvalue","name_ja","Fiume Ouémé",""
"Q595037","NEWvalue","name_nl","","Ouémé"
"Q595037","MODvalue","name_pl","Ouémé River","Ouémé"
"Q595037","DELvalue","name_pt","Ouémé",""
"Q595037","NEWvalue","name_ru","","Веме"
"Q595037","DELvalue","name_sv","Веме",""
"Q595037","NEWvalue","name_zh","","韋梅河"
"Q595037","MODvalue","name_es","Ouémé River","Ouémé"
"Q595037","DELvalue","name_el","Ouémé",""
"Q595037","NEWvalue","name_hu","","Ouémé"
"Q595037","DELvalue","name_id","Ouémé",""
"Q595037","NEWvalue","name_it","","Fiume Ouémé"
"Q595037","DELvalue","name_ja","Fiume Ouémé",""
"Q595037","NEWvalue","name_nl","","Ouémé"
"Q595037","MODvalue","name_pl","Ouémé River","Ouémé"
"Q595037","DELvalue","name_pt","Ouémé",""
"Q595037","NEWvalue","name_ru","","Веме"
"Q595037","DELvalue","name_sv","Веме",""
"Q595037","NEWvalue","name_zh","","韋梅河"
"Q595037","MODvalue","name_es","Ouémé River","Ouémé"
"Q595037","DELvalue","name_el","Ouémé",""
"Q595037","NEWvalue","name_hu","","Ouémé"
"Q595037","DELvalue","name_id","Ouémé",""
"Q595037","NEWvalue","name_it","","Fiume Ouémé"
"Q595037","DELvalue","name_ja","Fiume Ouémé",""
"Q595037","NEWvalue","name_nl","","Ouémé"
"Q595037","MODvalue","name_pl","Ouémé River","Ouémé"
"Q595037","DELvalue","name_pt","Ouémé",""
"Q595037","NEWvalue","name_ru","","Веме"
"Q595037","DELvalue","name_sv","Веме",""
"Q595037","NEWvalue","name_zh","","韋梅河"
"Q615662","MODvalue","name_es","Komoé River","Río Komoé"
"Q615662","MODvalue","name_fr","Río Komoé","Comoé"
"Q615662","DELvalue","name_el","Comoé",""
"Q615662","NEWvalue","name_hu","","Komoé"
"Q615662","DELvalue","name_id","Komoé",""
"Q615662","NEWvalue","name_it","","Komoé"
"Q615662","MODvalue","name_ja","Komoé","コモエ川"
"Q615662","DELvalue","name_ko","コモエ川",""
"Q615662","NEWvalue","name_nl","","Komoé"
"Q615662","MODvalue","name_pl","Komoé River","Komoé"
"Q615662","DELvalue","name_pt","Komoé",""
"Q615662","NEWvalue","name_ru","","Комоэ"
"Q615662","MODvalue","name_sv","Комоэ","Komoé"
"Q615662","DELvalue","name_tr","Komoé",""
"Q615662","NEWvalue","name_zh","","科莫埃河"
"Q615662","MODvalue","name_es","Komoé River","Río Komoé"
"Q615662","MODvalue","name_fr","Río Komoé","Comoé"
"Q615662","DELvalue","name_el","Comoé",""
"Q615662","NEWvalue","name_hu","","Komoé"
"Q615662","DELvalue","name_id","Komoé",""
"Q615662","NEWvalue","name_it","","Komoé"
"Q615662","MODvalue","name_ja","Komoé","コモエ川"
"Q615662","DELvalue","name_ko","コモエ川",""
"Q615662","NEWvalue","name_nl","","Komoé"
"Q615662","MODvalue","name_pl","Komoé River","Komoé"
"Q615662","DELvalue","name_pt","Komoé",""
"Q615662","NEWvalue","name_ru","","Комоэ"
"Q615662","MODvalue","name_sv","Комоэ","Komoé"
"Q615662","DELvalue","name_tr","Komoé",""
"Q615662","NEWvalue","name_zh","","科莫埃河"
"Q615662","MODvalue","name_es","Komoé River","Río Komoé"
"Q615662","MODvalue","name_fr","Río Komoé","Comoé"
"Q615662","DELvalue","name_el","Comoé",""
"Q615662","NEWvalue","name_hu","","Komoé"
"Q615662","DELvalue","name_id","Komoé",""
"Q615662","NEWvalue","name_it","","Komoé"
"Q615662","MODvalue","name_ja","Komoé","コモエ川"
"Q615662","DELvalue","name_ko","コモエ川",""
"Q615662","NEWvalue","name_nl","","Komoé"
"Q615662","MODvalue","name_pl","Komoé River","Komoé"
"Q615662","DELvalue","name_pt","Komoé",""
"Q615662","NEWvalue","name_ru","","Комоэ"
"Q615662","MODvalue","name_sv","Комоэ","Komoé"
"Q615662","DELvalue","name_tr","Komoé",""
"Q615662","NEWvalue","name_zh","","科莫埃河"
"Q615662","MODvalue","name_es","Komoé River","Río Komoé"
"Q615662","MODvalue","name_fr","Río Komoé","Comoé"
"Q615662","DELvalue","name_el","Comoé",""
"Q615662","NEWvalue","name_hu","","Komoé"
"Q615662","DELvalue","name_id","Komoé",""
"Q615662","NEWvalue","name_it","","Komoé"
"Q615662","MODvalue","name_ja","Komoé","コモエ川"
"Q615662","DELvalue","name_ko","コモエ川",""
"Q615662","NEWvalue","name_nl","","Komoé"
"Q615662","MODvalue","name_pl","Komoé River","Komoé"
"Q615662","DELvalue","name_pt","Komoé",""
"Q615662","NEWvalue","name_ru","","Комоэ"
"Q615662","MODvalue","name_sv","Комоэ","Komoé"
"Q615662","DELvalue","name_tr","Komoé",""
"Q615662","NEWvalue","name_zh","","科莫埃河"
"Q615662","MODvalue","name_es","Komoé River","Río Komoé"
"Q615662","MODvalue","name_fr","Río Komoé","Comoé"
"Q615662","DELvalue","name_el","Comoé",""
"Q615662","NEWvalue","name_hu","","Komoé"
"Q615662","DELvalue","name_id","Komoé",""
"Q615662","NEWvalue","name_it","","Komoé"
"Q615662","MODvalue","name_ja","Komoé","コモエ川"
"Q615662","DELvalue","name_ko","コモエ川",""
"Q615662","NEWvalue","name_nl","","Komoé"
"Q615662","MODvalue","name_pl","Komoé River","Komoé"
"Q615662","DELvalue","name_pt","Komoé",""
"Q615662","NEWvalue","name_ru","","Комоэ"
"Q615662","MODvalue","name_sv","Комоэ","Komoé"
"Q615662","DELvalue","name_tr","Komoé",""
"Q615662","NEWvalue","name_zh","","科莫埃河"
"Q214768","MODvalue","name_es","Chulym River","Chulim"
"Q214768","MODvalue","name_fr","Chulim","Tchoulym"
"Q214768","DELvalue","name_el","Tchoulym",""
"Q214768","NEWvalue","name_hu","","Csulim"
"Q214768","DELvalue","name_id","Csulim",""
"Q214768","NEWvalue","name_it","","Čulym"
"Q214768","MODvalue","name_ja","Čulym","チュリム川"
"Q214768","MODvalue","name_ko","チュリム川","출림 강"
"Q214768","MODvalue","name_nl","출림 강","Tsjoelym"
"Q214768","MODvalue","name_pl","Tsjoelym","Czułym"
"Q214768","MODvalue","name_pt","Czułym","Rio Chulym"
"Q214768","MODvalue","name_ru","Rio Chulym","Чулым"
"Q214768","DELvalue","name_sv","Чулым",""
"Q214768","NEWvalue","name_tr","","Çulım"
"Q214768","DELvalue","name_vi","Çulım",""
"Q214768","NEWvalue","name_zh","","丘雷姆河"
"Q214768","MODvalue","name_es","Chulym River","Chulim"
"Q214768","MODvalue","name_fr","Chulim","Tchoulym"
"Q214768","DELvalue","name_el","Tchoulym",""
"Q214768","NEWvalue","name_hu","","Csulim"
"Q214768","DELvalue","name_id","Csulim",""
"Q214768","NEWvalue","name_it","","Čulym"
"Q214768","MODvalue","name_ja","Čulym","チュリム川"
"Q214768","MODvalue","name_ko","チュリム川","출림 강"
"Q214768","MODvalue","name_nl","출림 강","Tsjoelym"
"Q214768","MODvalue","name_pl","Tsjoelym","Czułym"
"Q214768","MODvalue","name_pt","Czułym","Rio Chulym"
"Q214768","MODvalue","name_ru","Rio Chulym","Чулым"
"Q214768","DELvalue","name_sv","Чулым",""
"Q214768","NEWvalue","name_tr","","Çulım"
"Q214768","DELvalue","name_vi","Çulım",""
"Q214768","NEWvalue","name_zh","","丘雷姆河"
"Q214768","MODvalue","name_es","Chulym River","Chulim"
"Q214768","MODvalue","name_fr","Chulim","Tchoulym"
"Q214768","DELvalue","name_el","Tchoulym",""
"Q214768","NEWvalue","name_hu","","Csulim"
"Q214768","DELvalue","name_id","Csulim",""
"Q214768","NEWvalue","name_it","","Čulym"
"Q214768","MODvalue","name_ja","Čulym","チュリム川"
"Q214768","MODvalue","name_ko","チュリム川","출림 강"
"Q214768","MODvalue","name_nl","출림 강","Tsjoelym"
"Q214768","MODvalue","name_pl","Tsjoelym","Czułym"
"Q214768","MODvalue","name_pt","Czułym","Rio Chulym"
"Q214768","MODvalue","name_ru","Rio Chulym","Чулым"
"Q214768","DELvalue","name_sv","Чулым",""
"Q214768","NEWvalue","name_tr","","Çulım"
"Q214768","DELvalue","name_vi","Çulım",""
"Q214768","NEWvalue","name_zh","","丘雷姆河"
"Q214768","MODvalue","name_es","Chulym River","Chulim"
"Q214768","MODvalue","name_fr","Chulim","Tchoulym"
"Q214768","DELvalue","name_el","Tchoulym",""
"Q214768","NEWvalue","name_hu","","Csulim"
"Q214768","DELvalue","name_id","Csulim",""
"Q214768","NEWvalue","name_it","","Čulym"
"Q214768","MODvalue","name_ja","Čulym","チュリム川"
"Q214768","MODvalue","name_ko","チュリム川","출림 강"
"Q214768","MODvalue","name_nl","출림 강","Tsjoelym"
"Q214768","MODvalue","name_pl","Tsjoelym","Czułym"
"Q214768","MODvalue","name_pt","Czułym","Rio Chulym"
"Q214768","MODvalue","name_ru","Rio Chulym","Чулым"
"Q214768","DELvalue","name_sv","Чулым",""
"Q214768","NEWvalue","name_tr","","Çulım"
"Q214768","DELvalue","name_vi","Çulım",""
"Q214768","NEWvalue","name_zh","","丘雷姆河"
"Q214768","MODvalue","name_es","Chulym River","Chulim"
"Q214768","MODvalue","name_fr","Chulim","Tchoulym"
"Q214768","DELvalue","name_el","Tchoulym",""
"Q214768","NEWvalue","name_hu","","Csulim"
"Q214768","DELvalue","name_id","Csulim",""
"Q214768","NEWvalue","name_it","","Čulym"
"Q214768","MODvalue","name_ja","Čulym","チュリム川"
"Q214768","MODvalue","name_ko","チュリム川","출림 강"
"Q214768","MODvalue","name_nl","출림 강","Tsjoelym"
"Q214768","MODvalue","name_pl","Tsjoelym","Czułym"
"Q214768","MODvalue","name_pt","Czułym","Rio Chulym"
"Q214768","MODvalue","name_ru","Rio Chulym","Чулым"
"Q214768","DELvalue","name_sv","Чулым",""
"Q214768","NEWvalue","name_tr","","Çulım"
"Q214768","DELvalue","name_vi","Çulım",""
"Q214768","NEWvalue","name_zh","","丘雷姆河"
"Q214768","MODvalue","name_es","Chulym River","Chulim"
"Q214768","MODvalue","name_fr","Chulim","Tchoulym"
"Q214768","DELvalue","name_el","Tchoulym",""
"Q214768","NEWvalue","name_hu","","Csulim"
"Q214768","DELvalue","name_id","Csulim",""
"Q214768","NEWvalue","name_it","","Čulym"
"Q214768","MODvalue","name_ja","Čulym","チュリム川"
"Q214768","MODvalue","name_ko","チュリム川","출림 강"
"Q214768","MODvalue","name_nl","출림 강","Tsjoelym"
"Q214768","MODvalue","name_pl","Tsjoelym","Czułym"
"Q214768","MODvalue","name_pt","Czułym","Rio Chulym"
"Q214768","MODvalue","name_ru","Rio Chulym","Чулым"
"Q214768","DELvalue","name_sv","Чулым",""
"Q214768","NEWvalue","name_tr","","Çulım"
"Q214768","DELvalue","name_vi","Çulım",""
"Q214768","NEWvalue","name_zh","","丘雷姆河"
"Q214768","MODvalue","name_es","Chulym River","Chulim"
"Q214768","MODvalue","name_fr","Chulim","Tchoulym"
"Q214768","DELvalue","name_el","Tchoulym",""
"Q214768","NEWvalue","name_hu","","Csulim"
"Q214768","DELvalue","name_id","Csulim",""
"Q214768","NEWvalue","name_it","","Čulym"
"Q214768","MODvalue","name_ja","Čulym","チュリム川"
"Q214768","MODvalue","name_ko","チュリム川","출림 강"
"Q214768","MODvalue","name_nl","출림 강","Tsjoelym"
"Q214768","MODvalue","name_pl","Tsjoelym","Czułym"
"Q214768","MODvalue","name_pt","Czułym","Rio Chulym"
"Q214768","MODvalue","name_ru","Rio Chulym","Чулым"
"Q214768","DELvalue","name_sv","Чулым",""
"Q214768","NEWvalue","name_tr","","Çulım"
"Q214768","DELvalue","name_vi","Çulım",""
"Q214768","NEWvalue","name_zh","","丘雷姆河"
"Q26068","MODvalue","name_es","Vitim River","Vitim"
"Q26068","DELvalue","name_el","Vitim",""
"Q26068","NEWvalue","name_hu","","Vityim"
"Q26068","DELvalue","name_id","Vityim",""
"Q26068","NEWvalue","name_it","","Vitim"
"Q26068","MODvalue","name_ja","Vitim","ヴィティム川"
"Q26068","MODvalue","name_ko","ヴィティム川","비팀 강"
"Q26068","MODvalue","name_nl","비팀 강","Vitim"
"Q26068","MODvalue","name_pl","Vitim","Witim"
"Q26068","MODvalue","name_pt","Witim","Rio Vitim"
"Q26068","MODvalue","name_ru","Rio Vitim","Витим"
"Q26068","DELvalue","name_sv","Витим",""
"Q26068","NEWvalue","name_zh","","維京河"
"Q26068","MODvalue","name_es","Vitim River","Vitim"
"Q26068","DELvalue","name_el","Vitim",""
"Q26068","NEWvalue","name_hu","","Vityim"
"Q26068","DELvalue","name_id","Vityim",""
"Q26068","NEWvalue","name_it","","Vitim"
"Q26068","MODvalue","name_ja","Vitim","ヴィティム川"
"Q26068","MODvalue","name_ko","ヴィティム川","비팀 강"
"Q26068","MODvalue","name_nl","비팀 강","Vitim"
"Q26068","MODvalue","name_pl","Vitim","Witim"
"Q26068","MODvalue","name_pt","Witim","Rio Vitim"
"Q26068","MODvalue","name_ru","Rio Vitim","Витим"
"Q26068","DELvalue","name_sv","Витим",""
"Q26068","NEWvalue","name_zh","","維京河"
"Q26068","MODvalue","name_es","Vitim River","Vitim"
"Q26068","DELvalue","name_el","Vitim",""
"Q26068","NEWvalue","name_hu","","Vityim"
"Q26068","DELvalue","name_id","Vityim",""
"Q26068","NEWvalue","name_it","","Vitim"
"Q26068","MODvalue","name_ja","Vitim","ヴィティム川"
"Q26068","MODvalue","name_ko","ヴィティム川","비팀 강"
"Q26068","MODvalue","name_nl","비팀 강","Vitim"
"Q26068","MODvalue","name_pl","Vitim","Witim"
"Q26068","MODvalue","name_pt","Witim","Rio Vitim"
"Q26068","MODvalue","name_ru","Rio Vitim","Витим"
"Q26068","DELvalue","name_sv","Витим",""
"Q26068","NEWvalue","name_zh","","維京河"
"Q26068","MODvalue","name_es","Vitim River","Vitim"
"Q26068","DELvalue","name_el","Vitim",""
"Q26068","NEWvalue","name_hu","","Vityim"
"Q26068","DELvalue","name_id","Vityim",""
"Q26068","NEWvalue","name_it","","Vitim"
"Q26068","MODvalue","name_ja","Vitim","ヴィティム川"
"Q26068","MODvalue","name_ko","ヴィティム川","비팀 강"
"Q26068","MODvalue","name_nl","비팀 강","Vitim"
"Q26068","MODvalue","name_pl","Vitim","Witim"
"Q26068","MODvalue","name_pt","Witim","Rio Vitim"
"Q26068","MODvalue","name_ru","Rio Vitim","Витим"
"Q26068","DELvalue","name_sv","Витим",""
"Q26068","NEWvalue","name_zh","","維京河"
"Q26068","MODvalue","name_es","Vitim River","Vitim"
"Q26068","DELvalue","name_el","Vitim",""
"Q26068","NEWvalue","name_hu","","Vityim"
"Q26068","DELvalue","name_id","Vityim",""
"Q26068","NEWvalue","name_it","","Vitim"
"Q26068","MODvalue","name_ja","Vitim","ヴィティム川"
"Q26068","MODvalue","name_ko","ヴィティム川","비팀 강"
"Q26068","MODvalue","name_nl","비팀 강","Vitim"
"Q26068","MODvalue","name_pl","Vitim","Witim"
"Q26068","MODvalue","name_pt","Witim","Rio Vitim"
"Q26068","MODvalue","name_ru","Rio Vitim","Витим"
"Q26068","DELvalue","name_sv","Витим",""
"Q26068","NEWvalue","name_zh","","維京河"
"Q1194112","DELvalue","name_el","Mae Klong",""
"Q1194112","NEWvalue","name_it","","Mae Klong"
"Q1194112","MODvalue","name_ja","Mae Klong","メークローン川"
"Q1194112","MODvalue","name_ko","メークローン川","매끌롱 강"
"Q1194112","MODvalue","name_nl","매끌롱 강","Mae Klong"
"Q1194112","MODvalue","name_pl","Mae Klong","Maeklong"
"Q1194112","DELvalue","name_pt","Maeklong",""
"Q1194112","NEWvalue","name_ru","","Мэкхлонг"
"Q1194112","DELvalue","name_sv","Мэкхлонг",""
"Q1194112","NEWvalue","name_vi","","Mae Klong"
"Q1194112","DELvalue","name_zh","Mae Klong",""
"Q1194112","DELvalue","name_el","Mae Klong",""
"Q1194112","NEWvalue","name_it","","Mae Klong"
"Q1194112","MODvalue","name_ja","Mae Klong","メークローン川"
"Q1194112","MODvalue","name_ko","メークローン川","매끌롱 강"
"Q1194112","MODvalue","name_nl","매끌롱 강","Mae Klong"
"Q1194112","MODvalue","name_pl","Mae Klong","Maeklong"
"Q1194112","DELvalue","name_pt","Maeklong",""
"Q1194112","NEWvalue","name_ru","","Мэкхлонг"
"Q1194112","DELvalue","name_sv","Мэкхлонг",""
"Q1194112","NEWvalue","name_vi","","Mae Klong"
"Q1194112","DELvalue","name_zh","Mae Klong",""
"Q1194112","DELvalue","name_el","Mae Klong",""
"Q1194112","NEWvalue","name_it","","Mae Klong"
"Q1194112","MODvalue","name_ja","Mae Klong","メークローン川"
"Q1194112","MODvalue","name_ko","メークローン川","매끌롱 강"
"Q1194112","MODvalue","name_nl","매끌롱 강","Mae Klong"
"Q1194112","MODvalue","name_pl","Mae Klong","Maeklong"
"Q1194112","DELvalue","name_pt","Maeklong",""
"Q1194112","NEWvalue","name_ru","","Мэкхлонг"
"Q1194112","DELvalue","name_sv","Мэкхлонг",""
"Q1194112","NEWvalue","name_vi","","Mae Klong"
"Q1194112","DELvalue","name_zh","Mae Klong",""
"Q1194112","DELvalue","name_el","Mae Klong",""
"Q1194112","NEWvalue","name_it","","Mae Klong"
"Q1194112","MODvalue","name_ja","Mae Klong","メークローン川"
"Q1194112","MODvalue","name_ko","メークローン川","매끌롱 강"
"Q1194112","MODvalue","name_nl","매끌롱 강","Mae Klong"
"Q1194112","MODvalue","name_pl","Mae Klong","Maeklong"
"Q1194112","DELvalue","name_pt","Maeklong",""
"Q1194112","NEWvalue","name_ru","","Мэкхлонг"
"Q1194112","DELvalue","name_sv","Мэкхлонг",""
"Q1194112","NEWvalue","name_vi","","Mae Klong"
"Q1194112","DELvalue","name_zh","Mae Klong",""
"Q1194112","DELvalue","name_el","Mae Klong",""
"Q1194112","NEWvalue","name_it","","Mae Klong"
"Q1194112","MODvalue","name_ja","Mae Klong","メークローン川"
"Q1194112","MODvalue","name_ko","メークローン川","매끌롱 강"
"Q1194112","MODvalue","name_nl","매끌롱 강","Mae Klong"
"Q1194112","MODvalue","name_pl","Mae Klong","Maeklong"
"Q1194112","DELvalue","name_pt","Maeklong",""
"Q1194112","NEWvalue","name_ru","","Мэкхлонг"
"Q1194112","DELvalue","name_sv","Мэкхлонг",""
"Q1194112","NEWvalue","name_vi","","Mae Klong"
"Q1194112","DELvalue","name_zh","Mae Klong",""
"Q586733","DELvalue","name_es","Yom River",""
"Q586733","NEWvalue","name_fr","","Yom"
"Q586733","DELvalue","name_el","Yom",""
"Q586733","NEWvalue","name_it","","Yom"
"Q586733","MODvalue","name_ja","Yom","ヨム川"
"Q586733","MODvalue","name_ko","ヨム川","욤 강"
"Q586733","MODvalue","name_nl","욤 강","Yom"
"Q586733","DELvalue","name_pl","Yom",""
"Q586733","NEWvalue","name_ru","","Йом"
"Q586733","DELvalue","name_sv","Йом",""
"Q586733","NEWvalue","name_vi","","Sông Yom"
"Q586733","DELvalue","name_zh","Sông Yom",""
"Q586733","DELvalue","name_es","Yom River",""
"Q586733","NEWvalue","name_fr","","Yom"
"Q586733","DELvalue","name_el","Yom",""
"Q586733","NEWvalue","name_it","","Yom"
"Q586733","MODvalue","name_ja","Yom","ヨム川"
"Q586733","MODvalue","name_ko","ヨム川","욤 강"
"Q586733","MODvalue","name_nl","욤 강","Yom"
"Q586733","DELvalue","name_pl","Yom",""
"Q586733","NEWvalue","name_ru","","Йом"
"Q586733","DELvalue","name_sv","Йом",""
"Q586733","NEWvalue","name_vi","","Sông Yom"
"Q586733","DELvalue","name_zh","Sông Yom",""
"Q586733","DELvalue","name_es","Yom River",""
"Q586733","NEWvalue","name_fr","","Yom"
"Q586733","DELvalue","name_el","Yom",""
"Q586733","NEWvalue","name_it","","Yom"
"Q586733","MODvalue","name_ja","Yom","ヨム川"
"Q586733","MODvalue","name_ko","ヨム川","욤 강"
"Q586733","MODvalue","name_nl","욤 강","Yom"
"Q586733","DELvalue","name_pl","Yom",""
"Q586733","NEWvalue","name_ru","","Йом"
"Q586733","DELvalue","name_sv","Йом",""
"Q586733","NEWvalue","name_vi","","Sông Yom"
"Q586733","DELvalue","name_zh","Sông Yom",""
"Q586733","DELvalue","name_es","Yom River",""
"Q586733","NEWvalue","name_fr","","Yom"
"Q586733","DELvalue","name_el","Yom",""
"Q586733","NEWvalue","name_it","","Yom"
"Q586733","MODvalue","name_ja","Yom","ヨム川"
"Q586733","MODvalue","name_ko","ヨム川","욤 강"
"Q586733","MODvalue","name_nl","욤 강","Yom"
"Q586733","DELvalue","name_pl","Yom",""
"Q586733","NEWvalue","name_ru","","Йом"
"Q586733","DELvalue","name_sv","Йом",""
"Q586733","NEWvalue","name_vi","","Sông Yom"
"Q586733","DELvalue","name_zh","Sông Yom",""
"Q586733","DELvalue","name_es","Yom River",""
"Q586733","NEWvalue","name_fr","","Yom"
"Q586733","DELvalue","name_el","Yom",""
"Q586733","NEWvalue","name_it","","Yom"
"Q586733","MODvalue","name_ja","Yom","ヨム川"
"Q586733","MODvalue","name_ko","ヨム川","욤 강"
"Q586733","MODvalue","name_nl","욤 강","Yom"
"Q586733","DELvalue","name_pl","Yom",""
"Q586733","NEWvalue","name_ru","","Йом"
"Q586733","DELvalue","name_sv","Йом",""
"Q586733","NEWvalue","name_vi","","Sông Yom"
"Q586733","DELvalue","name_zh","Sông Yom",""
"Q586733","DELvalue","name_es","Yom River",""
"Q586733","NEWvalue","name_fr","","Yom"
"Q586733","DELvalue","name_el","Yom",""
"Q586733","NEWvalue","name_it","","Yom"
"Q586733","MODvalue","name_ja","Yom","ヨム川"
"Q586733","MODvalue","name_ko","ヨム川","욤 강"
"Q586733","MODvalue","name_nl","욤 강","Yom"
"Q586733","DELvalue","name_pl","Yom",""
"Q586733","NEWvalue","name_ru","","Йом"
"Q586733","DELvalue","name_sv","Йом",""
"Q586733","NEWvalue","name_vi","","Sông Yom"
"Q586733","DELvalue","name_zh","Sông Yom",""
"Q21412709","DELvalue","name_en","Cunene",""
"Q21412709","NEWvalue","name_sv","","Cunene"
"Q21412709","DELvalue","name_tr","Cunene",""
"Q320649","MODvalue","name_es","Cunene River","Río Cunene"
"Q320649","MODvalue","name_fr","Río Cunene","Kunene"
"Q320649","DELvalue","name_el","Kunene",""
"Q320649","NEWvalue","name_hi","","कुनेने नदी"
"Q320649","MODvalue","name_hu","कुनेने नदी","Cunene"
"Q320649","DELvalue","name_id","Cunene",""
"Q320649","NEWvalue","name_it","","Cunene"
"Q320649","MODvalue","name_ja","Cunene","クネネ川"
"Q320649","MODvalue","name_ko","クネネ川","쿠네네 강"
"Q320649","MODvalue","name_nl","쿠네네 강","Kunene"
"Q320649","MODvalue","name_pt","Kunene","Rio Cunene"
"Q320649","MODvalue","name_ru","Rio Cunene","Кунене"
"Q320649","DELvalue","name_sv","Кунене",""
"Q320649","NEWvalue","name_zh","","庫內納河"
"Q320649","MODvalue","name_es","Cunene River","Río Cunene"
"Q320649","MODvalue","name_fr","Río Cunene","Kunene"
"Q320649","DELvalue","name_el","Kunene",""
"Q320649","NEWvalue","name_hi","","कुनेने नदी"
"Q320649","MODvalue","name_hu","कुनेने नदी","Cunene"
"Q320649","DELvalue","name_id","Cunene",""
"Q320649","NEWvalue","name_it","","Cunene"
"Q320649","MODvalue","name_ja","Cunene","クネネ川"
"Q320649","MODvalue","name_ko","クネネ川","쿠네네 강"
"Q320649","MODvalue","name_nl","쿠네네 강","Kunene"
"Q320649","MODvalue","name_pt","Kunene","Rio Cunene"
"Q320649","MODvalue","name_ru","Rio Cunene","Кунене"
"Q320649","DELvalue","name_sv","Кунене",""
"Q320649","NEWvalue","name_zh","","庫內納河"
"Q320649","MODvalue","name_es","Cunene River","Río Cunene"
"Q320649","MODvalue","name_fr","Río Cunene","Kunene"
"Q320649","DELvalue","name_el","Kunene",""
"Q320649","NEWvalue","name_hi","","कुनेने नदी"
"Q320649","MODvalue","name_hu","कुनेने नदी","Cunene"
"Q320649","DELvalue","name_id","Cunene",""
